GeneID	GSM5226229	GSM5226230	GSM5226231	GSM5226232	GSM5226233	GSM5226234	GSM5530616	GSM5530617	GSM5530618	GSM5530619	GSM5530620	GSM5530621
105379725	0	0	0	0	0	0	0	0	0	0	0	2
105375247	1	1	0	2	3	1	1	0	0	3	1	14
107986789	0	0	0	0	1	1	3	7	0	1	2	3
3624	961	708	12	4928	1673	1852	193	811	60	430	674	40952
285954	1	28	0	28	5	16	1	17	0	1	4	236
107986788	2	0	0	0	1	1	0	0	0	0	0	1
105375248	0	0	0	0	0	0	0	0	0	0	0	0
2737	428	204	9	395	79	488	95	211	28	96	94	529
105375249	9	1	0	6	0	2	9	0	0	0	2	4
105375250	0	0	0	0	0	0	0	0	0	0	0	0
105375251	0	0	0	0	0	0	0	0	0	0	0	0
101928795	0	0	0	0	0	0	0	0	0	0	0	0
107986735	6	1	0	0	2	0	0	0	0	0	0	0
79020	220	315	49	356	231	319	150	139	61	85	137	168
5683	2731	2139	604	1775	2176	1764	1204	750	347	435	787	1407
64983	953	1321	134	594	666	742	295	407	64	38	284	748
105375253	0	0	0	2	23	2	0	2	0	0	0	3
107986790	0	0	0	2	0	0	0	0	0	0	0	0
23072	13	10	0	128	22	46	40	14	5	2	15	154
100127950	0	0	0	1	0	0	0	0	0	0	0	0
100500829	0	0	0	0	0	0	0	0	0	0	0	0
102724903	0	0	0	1	0	0	0	0	0	0	0	3
100506895	0	1	0	7	1	1	2	0	0	0	2	2
9263	1359	617	61	885	1193	700	222	193	51	121	212	699
55744	1238	851	190	1478	1882	1300	480	422	139	236	449	832
644	1566	1082	171	813	571	740	611	292	196	519	354	747
102724946	0	0	0	2	2	0	0	0	0	0	0	0
100534592	718	437	378	288	657	351	323	163	234	308	234	323
64951	719	423	380	279	640	335	322	159	234	307	231	314
55665	733	1043	80	707	1004	1015	345	556	160	367	475	687
51619	439	570	126	269	303	445	247	200	144	158	240	231
84820	383	564	53	571	1716	632	197	317	43	97	258	326
285955	5	13	2	62	134	65	8	20	6	14	12	27
401331	120	146	40	354	172	377	166	244	79	400	166	90
255031	19	59	13	106	49	117	44	63	19	22	32	19
28988	2093	2203	286	3166	2735	3130	1148	990	567	2437	1034	1831
102466985	1	0	0	8	7	1	1	3	0	0	0	2
5224	13	128	6	82	33	107	11	27	22	19	17	39
27434	240	310	43	706	546	550	208	177	59	141	224	309
102465504	2	3	0	8	8	4	2	3	0	0	1	3
165	14186	19193	524	14003	3833	7755	12357	5523	3828	15058	9023	35251
100616346	13	32	0	29	6	6	1	6	1	0	10	25
5425	842	1029	635	901	2205	955	383	545	502	1710	502	583
58498	3	3	1	8	2	10	8	20	2	28	25	2
2645	7	25	6	179	14	253	32	251	12	58	134	50
105375258	0	0	0	9	0	9	0	16	0	0	5	3
105375257	0	0	0	2	0	2	0	0	0	0	0	0
10652	2674	1956	371	1842	2594	1981	653	647	326	663	737	1723
816	2	42	31	417	46	620	224	721	54	316	328	157
23386	854	1812	173	1697	2554	2006	622	797	345	624	686	1097
29881	6	16	7	208	194	763	53	202	15	682	61	23
54606	1522	1317	248	1136	1856	1542	655	712	336	1382	715	1162
222068	1431	1867	538	2167	3727	2368	806	1187	401	348	778	1360
4967	1502	1965	73	1880	2908	2150	354	764	144	441	683	1728
83637	1091	1033	121	3624	4564	2858	730	859	279	1002	937	1578
105375259	4	8	3	6	13	14	6	5	2	1	7	2
5478	11459	8187	1597	6963	12859	6794	4082	2507	1116	2691	2905	5391
105375260	0	0	0	0	0	1	0	1	0	0	0	1
94239	1824	2368	232	2165	3070	2315	815	1073	241	386	732	1387
105375261	3	0	2	2	0	3	0	0	1	2	0	1
5814	1206	1366	142	1586	1498	1559	398	555	195	410	446	1508
100616393	1	2	1	10	4	10	1	1	1	0	1	9
105375262	0	1	0	2	0	1	0	0	0	5	0	1
64005	434	192	6	679	151	693	92	154	26	620	142	361
285958	1757	1063	169	319	742	467	243	319	131	671	256	654
677798	21	27	0	20	10	7	1	15	0	0	3	28
102723334	6	5	0	11	7	9	3	1	0	2	1	3
83605	1528	989	207	876	993	959	576	455	295	1131	540	638
23148	195	205	10	127	52	139	73	99	27	176	73	227
9238	779	877	123	874	2084	1041	285	419	152	456	441	768
654319	2	6	0	4	15	15	0	8	0	0	1	5
677796	0	7	0	8	17	10	0	3	0	0	1	6
677795	0	0	0	7	2	3	0	1	0	0	0	4
10268	370	1101	59	411	123	771	366	371	122	464	460	195
107986736	0	0	0	0	0	0	0	0	0	5	1	0
107986737	0	0	0	0	0	0	0	0	0	0	0	0
107	35	368	28	418	36	636	24	479	26	28	127	109
641977	151	533	15	307	271	342	80	162	32	35	98	175
101929008	4	20	0	107	81	121	2	17	2	2	3	47
730234	1	2	0	10	10	13	0	1	0	0	1	4
3484	8	4	0	67	6	5	4	1	0	3	5	252
3486	2895	3756	84	24541	10851	5170	2922	1506	250	1226	5245	15498
102723446	4	9	0	40	11	16	2	4	0	0	4	9
105375264	0	0	0	2	0	0	0	0	0	0	1	1
105375265	0	1	0	3	5	2	0	2	1	0	0	1
105375266	0	0	0	0	0	0	0	0	0	0	0	0
730338	0	0	0	11	3	0	0	0	0	0	0	3
105375267	0	1	0	26	14	4	0	0	0	0	7	1
105375268	0	0	0	0	0	0	0	0	0	0	0	0
64759	914	1619	65	2697	3149	3975	566	1100	122	79	819	2282
109623468	0	0	0	1	0	0	0	0	0	0	0	0
101929086	1	7	0	1	0	0	0	0	0	0	0	0
401335	0	0	0	1	1	0	0	0	0	0	0	0
84847	0	0	0	1	1	1	0	4	0	0	0	5
168507	109	192	11	230	264	299	76	182	22	33	100	194
80099	0	0	0	0	0	3	0	1	0	0	0	1
3364	314	272	38	402	457	396	89	139	21	38	113	293
105375270	3	0	0	1	1	0	0	0	0	7	2	1
256979	0	1	0	3	11	0	0	2	0	7	1	1
136288	2	3	0	29	12	11	0	0	0	4	2	3
7378	2435	918	80	660	1454	901	381	384	187	2797	371	932
105375271	0	0	0	0	0	0	0	1	0	0	0	0
154664	1	2	1	50	1	53	0	2	1	9	2	42
105375272	0	0	0	0	0	0	0	0	0	0	0	0
105375273	0	0	0	0	0	0	0	0	0	0	0	0
168448	9	11	0	10	16	12	0	7	0	0	2	10
375567	2	24	0	1	1	7	1	5	0	0	1	0
11055	0	0	0	0	1	2	1	1	0	0	0	0
100130988	0	0	0	0	0	0	0	0	0	0	0	0
10320	463	260	13	1560	189	1296	235	275	33	210	148	658
63979	45	174	5	230	332	270	46	90	12	34	60	165
1644	1	7	83	260	68	253	86	366	19	17	78	37
100129427	0	0	0	8	1	9	0	12	0	0	2	3
2887	1047	1537	505	1113	1601	3199	847	990	899	528	729	1223
23242	121	76	56	333	236	926	91	328	77	99	136	421
107986794	0	3	0	9	12	7	0	2	0	0	1	4
102723533	1	1	0	8	7	4	0	2	0	0	0	1
105375277	0	0	0	0	0	0	0	0	0	0	0	0
105375278	0	0	0	0	0	0	0	0	0	0	0	0
107986738	0	0	0	0	0	0	0	0	0	0	0	0
107986796	0	0	0	0	0	0	0	0	0	0	0	0
101928257	0	0	0	0	0	0	0	0	0	0	0	0
285877	0	0	0	0	0	0	0	0	0	0	0	0
105375282	0	0	0	0	0	0	0	0	0	0	0	0
105375283	0	0	0	0	0	0	0	0	0	0	0	0
401337	0	0	0	0	0	0	0	0	0	0	0	3
107986739	0	0	0	0	0	0	0	0	0	0	0	0
102723605	0	1	0	0	0	0	0	0	0	0	0	0
222008	0	8	1	48	2	100	1	129	3	8	8	15
285878	0	0	0	4	0	2	0	3	0	0	0	0
23480	2214	1129	1437	865	1081	769	1050	421	1079	1080	564	1023
100996654	3	0	0	1	0	1	0	0	0	0	0	0
105375284	5	5	0	9	24	9	1	3	0	7	1	10
1956	1302	1773	83	1316	7571	2653	285	639	67	104	316	1668
100507500	1	6	0	24	134	34	0	3	0	0	2	24
102725541	0	0	0	0	1	1	0	0	0	0	0	0
55915	248	336	47	220	308	507	166	196	42	80	176	292
81552	1167	940	149	1943	1497	1630	929	751	330	1125	686	1194
107986798	0	1	0	1	5	3	0	1	3	10	0	2
105375287	2	3	0	14	8	14	1	6	0	0	2	5
360132	720	469	64	593	874	576	447	223	171	204	281	743
101060341	4	8	0	42	40	44	1	12	0	0	4	17
102723656	0	1	0	6	9	4	0	1	0	1	0	1
346288	0	1	0	1	0	1	0	1	0	0	0	1
349075	13	47	4	61	66	101	7	25	8	23	13	27
51373	483	446	326	160	285	217	256	125	224	479	173	147
2631	883	1244	319	854	2092	1366	536	449	287	169	444	748
5723	123	110	29	149	373	252	107	115	38	55	72	85
908	3016	3594	332	2646	5449	3076	853	1539	251	404	936	2556
109616964	0	2	0	3	1	4	0	1	0	0	0	1
677803	2	1	0	1	2	0	0	2	0	0	1	0
25870	1617	1396	519	1909	2481	2198	836	1068	668	1184	1156	1035
5260	691	433	443	422	589	415	547	281	609	1081	430	242
51142	4363	3483	1141	2115	3369	2458	1676	1130	771	833	1345	2196
389493	1	9	14	29	4	58	41	47	15	29	31	13
105375288	1	0	0	0	0	0	0	0	0	0	0	0
107986800	5	11	0	54	45	66	3	14	0	0	6	22
105375292	0	0	0	2	1	0	0	1	0	0	0	0
101930109	0	0	0	1	1	2	0	0	0	0	0	0
650226	0	0	0	0	0	0	0	0	0	0	0	0
100240728	0	0	0	0	0	0	0	0	0	0	0	0
222029	0	0	0	0	0	0	0	0	0	0	0	0
101928401	0	0	0	1	1	1	0	0	0	0	0	0
105375291	0	0	0	0	0	0	0	0	0	0	0	0
102723684	0	0	0	0	0	0	0	0	0	0	0	0
105375289	0	0	0	0	0	0	0	0	0	0	0	0
401357	3	2	0	5	5	4	2	2	1	1	3	2
105375294	0	1	0	0	0	1	0	0	0	0	0	0
105375295	0	0	0	0	0	0	0	0	0	0	0	0
100130849	0	0	0	0	0	0	0	0	0	0	0	0
100422917	0	0	0	0	0	0	0	0	0	0	0	0
90827	0	0	0	0	0	1	0	1	0	0	0	0
105375296	0	0	0	0	0	0	0	0	0	0	0	0
642006	0	0	0	0	0	0	0	0	0	0	0	0
105375297	0	0	0	0	0	0	0	0	0	0	0	0
105375298	0	0	0	1	0	0	0	0	0	0	0	0
105375299	0	0	0	0	0	1	0	0	0	0	0	0
100653233	3	0	0	6	1	4	0	0	0	0	0	1
100422939	0	0	0	2	0	0	0	0	0	0	0	0
441234	0	0	0	2	3	1	0	0	0	1	0	0
105375300	0	0	0	0	0	0	0	0	0	0	0	0
105375301	0	0	0	0	1	0	0	0	0	0	0	0
105375302	0	0	0	0	0	0	1	0	0	0	0	0
102723842	0	0	0	0	0	1	0	0	0	0	0	0
643955	0	0	0	0	0	0	0	0	0	0	0	0
102724738	0	0	0	0	0	0	0	0	0	0	0	0
100287704	0	0	0	0	0	0	0	0	0	0	0	0
101929114	0	0	0	0	0	0	0	0	0	0	0	0
101929088	0	0	0	0	0	0	0	0	0	0	0	0
101929050	0	0	0	0	0	1	0	0	0	0	0	0
101929022	0	0	0	0	0	0	0	0	0	0	0	0
100287834	0	0	0	0	0	0	0	0	0	0	0	0
100422848	0	0	0	0	0	0	0	0	0	0	0	0
105375313	0	0	0	0	0	0	0	0	3	0	0	0
105375314	0	0	0	0	0	0	0	0	0	0	0	0
105375315	0	0	0	0	1	1	0	0	0	1	0	0
107986730	0	2	0	6	5	7	0	1	0	0	0	2
107986806	1	3	0	3	3	6	3	3	0	3	1	3
105375318	0	0	0	0	2	1	0	0	1	0	1	0
100419780	0	0	0	0	0	0	0	0	0	0	0	0
100506050	0	0	0	0	0	0	0	0	0	0	1	0
105375317	0	1	0	0	2	0	0	0	0	1	0	0
442319	19	47	4	180	28	238	7	42	5	2	11	95
730291	0	0	0	0	1	1	0	0	0	0	0	0
105375319	0	0	0	0	0	0	2	0	0	0	0	0
168417	0	0	0	1	2	1	0	0	0	0	0	0
105375323	0	0	0	0	0	0	0	0	0	0	0	0
105375322	6	5	0	8	9	10	4	4	0	0	1	1
728927	75	187	9	451	369	612	86	167	21	19	94	278
105375321	0	1	0	1	0	3	2	0	0	0	1	0
105375324	0	0	0	0	0	0	0	0	0	0	0	0
649395	107	125	3	91	134	89	20	70	2	1	35	87
340252	52	151	6	257	324	244	34	74	2	12	60	135
100128885	0	0	0	0	2	3	1	0	0	0	0	2
641746	6	4	2	3	3	3	2	1	0	0	1	3
105375326	0	0	0	0	0	0	0	0	0	0	0	0
51427	66	118	9	508	476	272	25	159	10	30	48	269
102465505	0	0	0	0	0	0	0	0	0	0	0	0
7697	84	92	16	220	201	168	62	73	17	29	62	84
10793	71	118	10	209	241	160	29	118	25	7	47	88
441239	7	6	3	15	14	12	7	9	3	2	2	5
105375328	1	3	0	11	8	4	0	5	1	0	2	2
109504726	211	167	4	361	344	499	50	109	13	44	85	423
51351	247	183	13	439	427	589	67	123	16	172	93	496
2086	203	99	16	502	585	994	40	69	14	163	34	530
105375330	3	2	0	8	5	2	2	2	0	4	1	3
105375329	0	0	0	0	0	0	0	0	0	0	0	0
643180	266	242	43	239	347	306	108	146	40	97	111	138
109616965	0	1	0	1	2	1	0	1	0	0	0	1
109616962	0	2	0	2	4	1	0	2	0	0	1	0
285905	28	43	4	79	124	55	21	25	7	1	27	34
105375334	0	0	0	2	0	0	0	0	0	0	0	0
168374	81	130	3	236	240	183	42	70	14	11	48	138
101929322	1	8	0	15	20	21	2	3	0	0	2	7
105375333	0	1	0	2	1	3	0	0	0	0	0	1
441242	24	51	7	66	47	52	13	38	2	7	22	23
644619	24	34	1	74	110	57	7	22	1	0	18	37
643253	142	167	7	213	212	212	50	97	14	21	57	114
677807	0	2	0	4	2	3	0	3	0	0	0	1
109617022	0	2	0	2	4	1	0	2	0	0	1	0
84214	0	0	0	14	11	25	0	3	5	4	2	4
154807	2131	1002	86	943	1597	1211	361	555	93	146	282	1156
2990	1444	935	363	1525	1153	1622	818	545	501	1249	718	843
105375336	4	3	3	7	9	15	2	3	2	0	4	3
435	416	506	120	922	1400	879	408	281	251	1215	359	435
27297	452	731	118	715	901	822	231	348	80	130	259	541
8460	1612	811	28	913	349	831	293	401	37	58	359	1317
285908	50	110	11	227	144	269	80	109	43	65	133	86
100289098	71	19	30	20	14	28	28	17	15	27	14	14
493754	928	587	83	497	591	539	148	181	62	238	189	593
154881	386	475	10	923	499	676	186	291	27	76	214	393
100996437	9	20	1	14	39	13	2	3	3	2	13	5
27342	2220	1382	197	1039	854	1417	369	553	213	325	339	2297
107986707	2	1	0	4	5	11	0	2	0	3	0	9
729156	709	331	24	179	135	250	111	127	25	70	113	416
101929580	3	3	0	28	30	34	0	6	2	1	6	12
107983971	4	7	1	37	28	38	6	11	0	3	3	13
644794	82	58	8	143	124	267	73	85	39	87	104	79
55069	2176	2369	196	2596	3138	3207	881	1343	212	462	1019	2631
112268006	182	116	72	66	79	100	203	67	107	354	103	94
51119	3105	6569	189	1761	1959	2286	605	1324	133	109	719	2280
55253	482	345	30	452	605	494	146	203	33	35	161	342
100616310	0	0	0	0	0	0	0	0	0	0	0	0
5382	27	46	2	37	69	40	10	27	8	11	15	29
64940	64	241	16	129	140	162	47	53	11	11	53	100
101929736	9	3	1	11	6	23	13	10	8	22	7	10
105375337	1	1	0	4	1	6	6	2	1	3	3	0
105375340	0	0	0	0	0	0	0	0	0	0	0	0
107986741	0	0	0	0	0	0	0	0	0	0	0	0
102723427	0	0	0	0	0	0	0	0	0	0	0	0
105375341	0	0	0	0	0	0	0	0	0	0	0	0
105375342	0	0	0	0	0	0	0	0	0	0	0	0
105375343	0	0	0	0	0	0	0	0	0	0	0	0
105375344	0	0	0	0	0	0	0	0	0	0	0	2
105375345	0	0	0	0	0	0	0	0	0	0	0	0
105375346	0	0	0	0	0	0	0	0	0	0	0	0
100507468	1	2	1	1	1	1	5	3	2	0	3	2
26053	693	434	10	504	725	888	176	306	46	128	194	1049
107986708	0	0	0	1	0	0	0	0	0	0	0	1
107986709	4	2	0	1	2	1	0	0	0	0	0	2
105375347	1	0	0	0	0	0	2	0	0	8	0	0
64409	96	384	35	122	32	125	41	28	34	85	39	48
100500836	0	0	0	0	0	0	0	0	0	0	0	0
100500920	0	0	0	0	0	0	0	0	0	0	0	0
83698	1	6	8	5	3	68	4	13	6	0	26	0
441250	311	196	12	221	309	301	58	112	13	6	91	184
100616331	0	0	0	0	0	0	0	0	0	0	0	0
155370	972	2070	61	690	905	886	203	439	33	34	288	801
441251	2	2	0	9	16	10	1	2	1	2	2	4
9883	914	1055	111	1722	3622	2056	526	808	280	474	639	1473
260294	169	230	49	497	1801	433	209	155	132	243	254	156
378108	319	369	66	721	1123	618	238	292	138	485	218	300
100101148	10	8	1	19	18	16	3	6	2	3	4	8
442578	53	113	8	233	412	211	25	85	9	32	28	91
100101440	14	16	3	33	89	26	10	10	2	5	8	14
728524	5	7	3	12	28	13	8	4	4	16	3	8
100996746	6	10	4	15	30	19	7	5	2	17	4	7
643862	9	10	4	22	39	40	7	11	4	26	5	14
100093631	1206	1248	211	2115	3439	3197	943	1370	305	379	922	1391
654816	119	254	4	259	32	84	73	28	14	174	56	49
55695	503	419	179	549	1177	578	477	242	286	789	389	344
135892	12	13	38	3	7	62	37	2	18	0	73	1
8468	10	10	0	20	13	18	6	6	1	4	6	7
8326	12	6	7	2	0	5	3	1	3	2	2	2
9031	1221	1458	73	2181	2084	2423	442	1040	202	357	577	1600
9275	1367	1605	144	876	929	989	512	507	185	434	467	947
26608	729	591	194	700	674	747	294	338	222	259	315	573
51085	225	185	119	1125	236	2077	737	2177	526	1413	1381	267
155382	29	15	40	73	85	85	65	55	26	21	45	17
84277	296	242	120	172	164	303	193	139	133	263	167	179
114049	1309	1362	325	1411	2323	1371	718	856	635	671	734	1044
6804	364	110	28	1335	1489	959	224	765	40	362	532	317
105375350	11	7	0	98	149	35	0	16	1	4	9	14
100422948	0	0	0	3	0	2	0	0	0	0	0	1
171022	16	7	9	53	32	38	24	1	27	102	12	6
83451	247	163	149	833	981	571	281	118	269	623	326	211
1365	12	22	547	642	49	750	463	185	799	90	499	33
1364	655	67	167	5694	4039	2300	390	192	177	972	1103	722
155368	61	21	21	70	87	28	27	52	25	38	52	31
135886	1	0	0	9	2	1	0	7	1	6	2	1
2006	8913	15778	221	5273	2732	6198	2531	3059	750	2086	2028	9005
107986809	172	460	30	182	90	244	55	117	30	50	66	266
3984	932	412	48	1521	1526	1440	266	299	89	357	337	1745
7458	4036	4822	383	4113	5885	4755	1039	2154	299	386	1428	4401
693175	3	5	1	9	7	7	1	3	0	0	0	12
7462	374	367	16	700	275	685	268	254	49	347	197	407
5982	381	397	81	350	747	409	191	152	66	216	170	209
107986742	0	0	2	2	9	3	1	1	2	6	3	3
7461	466	524	133	944	1566	1501	230	367	344	1196	301	1178
9569	235	250	35	695	1637	734	111	204	26	61	206	648
113218504	0	2	0	2	3	2	1	2	0	0	1	1
2969	1241	1464	216	2806	4782	3944	957	1547	322	455	977	1816
101926943	15	55	1	188	294	223	4	54	2	2	8	110
653361	157	397	4	359	43	104	88	47	18	191	84	75
84163	235	403	61	265	679	527	221	265	58	51	272	209
442582	94	210	10	419	763	381	45	151	17	57	53	183
5383	25	53	8	50	157	56	22	18	6	26	22	29
105375352	1	1	0	0	1	1	2	0	0	2	0	0
729438	508	173	42	454	339	857	292	709	111	231	221	235
107986811	1	0	0	2	8	2	0	0	1	0	0	3
81554	977	858	137	733	2123	966	498	404	183	422	427	692
389524	260	450	63	307	763	557	244	277	66	43	281	213
654817	164	346	5	302	31	112	94	40	19	170	82	53
2970	1336	1342	234	2194	3703	3376	1041	1438	351	433	1015	1476
107986710	4	13	0	30	55	67	1	15	0	1	3	26
105180390	6	8	3	14	28	13	9	5	3	16	5	6
641776	7	7	3	12	25	13	8	5	4	14	3	8
105180391	5	6	2	11	20	11	6	4	2	9	4	6
5380	18	15	3	36	88	26	8	10	2	11	9	14
54441	85	189	8	387	693	359	47	131	18	46	49	152
541473	19	15	1	39	35	31	3	12	2	7	8	16
375593	15	20	21	20	24	29	18	8	29	14	21	9
155400	346	393	103	743	3808	675	508	299	305	542	435	257
100101267	643	754	65	1027	1634	1247	250	553	125	239	292	1072
442590	5	10	2	36	91	37	6	13	4	8	7	16
5387	92	109	7	165	305	137	27	51	16	27	33	89
3092	654	1213	13	1437	2228	1582	275	535	35	81	275	1472
10344	116	22	1	12	13	19	31	8	3	79	5	11
6369	104	28	2	57	32	227	8	15	3	51	9	15
57414	1228	971	278	1652	2247	1889	1119	1071	775	3028	877	947
5447	1724	1249	69	1744	2478	1991	433	647	147	505	724	1498
100616270	0	0	0	0	1	0	0	0	0	0	0	0
677801	0	0	0	0	0	0	0	0	0	0	0	0
83862	1316	1044	383	758	1502	936	613	391	422	743	545	583
51657	529	255	342	413	693	479	352	158	375	767	227	231
4191	2155	2139	798	2034	3784	2350	1390	1092	750	847	1408	1785
101927126	0	0	0	7	33	13	0	5	0	0	0	5
222183	190	127	22	240	123	320	212	217	98	420	156	225
3315	7839	18464	1337	4161	7571	5713	6137	2287	9992	30252	4880	4255
7532	7474	6054	205	4320	4381	4459	853	1852	245	711	1042	6926
136853	37	22	21	24	25	74	11	10	18	19	38	8
7784	158	95	84	113	184	121	48	37	73	451	67	33
113878	242	164	33	483	1313	379	150	123	72	377	159	219
619190	2	1	1	6	28	9	1	2	0	3	1	6
105375355	5	4	4	16	782	23	10	5	3	5	15	7
102723555	2	5	1	18	45	28	3	6	3	7	3	8
100133091	67	92	8	86	239	123	22	59	7	5	28	61
22932	201	218	97	140	192	249	61	73	73	362	122	96
105375356	0	5	0	19	29	9	0	3	0	1	0	10
107986712	7	7	0	11	14	3	0	5	0	0	6	15
107986713	0	0	0	0	0	0	0	0	0	0	0	0
105375358	0	0	0	0	0	0	0	0	0	0	0	0
105375361	0	1	0	2	9	3	0	0	0	2	0	1
441263	49	43	4	159	461	124	21	44	6	23	35	78
102723849	2	5	0	9	13	10	3	3	1	2	1	3
100132832	15	26	2	53	116	46	16	14	2	21	16	21
100505767	2	8	0	22	34	29	2	7	2	3	5	8
641808	15	28	3	86	104	73	7	12	5	10	7	26
57639	118	532	2	361	636	261	51	92	11	11	96	199
10875	2704	3549	48	3335	940	1926	346	791	65	247	509	1492
105375359	2	0	0	4	1	0	0	0	0	0	1	0
102723791	113	14	2	8	8	10	4	1	0	4	0	2
54103	258	232	23	952	562	848	161	327	37	38	225	322
107986714	2	0	1	44	34	27	0	3	0	0	1	10
101927243	18	14	0	11	3	6	30	4	4	31	4	2
5782	1277	1812	50	2412	3645	2496	290	910	83	339	427	2246
105375363	6	9	1	10	21	17	5	9	7	11	7	4
100505854	107	182	52	186	368	236	102	119	48	34	103	50
222194	187	361	51	618	658	569	129	254	82	75	158	234
85025	349	247	96	353	173	285	276	148	73	120	190	163
57157	617	508	55	1439	641	950	260	467	92	199	248	1435
105375368	0	1	0	4	34	7	0	1	0	0	4	5
9863	107	483	20	347	166	387	122	281	29	42	143	349
399670	0	3	0	0	0	0	0	0	0	0	0	0
100874021	0	2	0	0	0	0	0	0	0	3	0	0
105375366	0	0	0	0	0	1	1	0	0	0	0	0
100505881	1032	1409	28	1529	570	1310	320	826	48	123	346	1642
105375369	0	0	0	0	0	2	0	0	0	0	1	0
105375370	0	1	0	0	0	1	0	0	0	0	0	0
105375371	0	0	0	0	0	0	0	0	0	0	0	0
105375372	0	0	0	0	0	2	0	0	0	0	0	0
2770	514	461	32	904	398	770	233	762	29	17	262	607
107986743	0	0	0	0	0	0	0	0	0	0	0	0
107986744	0	0	0	0	0	0	0	0	0	0	0	0
105375373	0	0	0	0	0	1	0	0	0	0	0	1
101927269	0	1	1	1	0	1	3	1	0	0	2	0
346562	5	0	0	0	0	1	0	0	0	0	1	0
107986812	0	1	0	5	0	1	0	3	0	0	0	2
948	20467	4473	126	871	166	3208	293	769	137	296	352	1463
10512	2591	1437	29	5418	5296	2762	556	628	275	798	445	5897
105369146	0	0	0	0	0	0	0	0	0	0	0	0
100128317	0	0	0	0	0	2	0	0	0	0	0	0
3082	233	370	10	959	205	426	108	199	20	30	124	294
781	407	652	6	795	209	671	143	389	19	30	136	665
101927356	0	1	0	1	0	0	0	0	0	0	0	1
107986813	5	1	0	4	1	3	0	1	0	0	0	6
105375376	0	0	0	0	0	0	0	0	0	0	0	0
27445	8	55	13	414	24	654	66	285	28	15	75	90
105375377	0	0	0	0	0	0	0	0	0	0	0	0
9723	19	47	2	98	22	76	81	129	13	27	19	31
105375378	191	137	36	157	148	130	106	61	39	41	80	94
107986745	0	0	0	1	0	0	0	0	0	0	0	0
10371	120	104	1	505	243	277	36	93	5	47	57	280
101927378	0	0	0	0	0	0	0	0	0	0	0	0
223117	157	178	1	88	9	30	9	40	2	1	15	649
105375380	0	0	0	0	0	0	0	0	0	0	0	0
2913	1	2	0	1	40	7	1	2	1	2	9	2
105375382	5	8	0	13	4	25	3	8	0	3	6	12
112268007	1	2	0	2	4	9	0	4	0	0	2	7
107986814	4	0	0	4	1	2	1	0	0	0	0	2
222223	1163	212	7	354	410	531	70	250	24	37	106	765
112268008	2	1	0	3	0	0	2	0	0	0	1	2
101927420	35	13	15	16	11	16	19	15	22	13	4	11
9988	869	1116	52	2277	1216	2459	296	829	77	59	507	1377
79161	572	319	66	488	310	440	208	194	64	45	167	224
105375384	1	5	0	16	12	28	2	14	1	0	7	13
11257	598	354	166	245	155	274	272	129	149	241	170	133
54677	126	232	8	377	256	364	52	121	13	11	68	211
5244	87	66	5	147	57	121	63	50	8	5	49	85
5243	99	159	4	608	152	895	167	433	26	21	160	189
154661	41	45	4	64	13	53	18	43	8	6	12	31
55972	88	194	25	477	468	424	72	123	23	52	79	184
10926	281	159	6	200	244	201	27	85	15	1	48	183
53616	99	565	9	1372	653	1556	226	345	38	58	155	1627
105375386	1	0	0	10	2	4	0	1	0	0	0	0
6717	2020	1779	257	1385	1571	1833	937	677	278	535	675	1260
102723885	124	119	3	93	113	114	24	35	4	1	32	76
79689	2789	3122	43	1090	318	2553	205	1600	34	76	443	939
107986815	0	0	0	0	0	0	0	0	0	0	0	0
107986816	0	0	0	0	0	0	0	0	0	0	0	0
219578	1	0	0	0	0	0	1	0	0	0	0	0
219557	0	0	0	0	0	1	0	0	0	0	0	0
105375387	0	0	0	0	0	0	0	0	0	0	0	0
107986817	0	0	0	0	0	0	0	0	0	0	0	0
100874100	1	0	0	2	16	1	0	0	0	0	0	0
442523	6	36	0	11	8	14	11	29	4	4	14	9
26872	1312	299	19	695	616	443	81	193	19	81	127	408
261729	485	483	8	1374	4308	1101	74	611	10	47	223	1031
107986819	5	7	0	5	4	12	1	27	0	0	3	8
79846	346	268	7	286	596	475	57	154	27	17	92	384
107986818	1	6	1	10	8	17	0	8	0	0	2	10
107986715	8	14	0	3	10	12	1	12	0	9	1	9
101927446	7	2	0	3	7	6	0	7	0	0	0	1
85865	239	331	52	518	2007	429	135	189	32	44	126	227
112267985	11	9	5	7	15	5	6	4	1	2	4	4
101409256	0	0	0	5	1	11	0	0	0	0	1	2
9069	195	359	55	1084	7141	1010	197	291	107	80	174	674
102723899	5	3	12	3	23	11	6	2	7	4	4	4
5218	372	577	82	965	4272	1379	233	342	47	89	255	1218
8321	974	818	21	850	1367	1039	269	364	25	51	307	2159
105375392	1	0	0	2	33	5	0	0	0	0	1	2
107986716	0	4	0	3	1	0	0	1	0	2	1	0
101927473	0	3	0	3	1	3	0	3	1	0	2	1
7978	100	148	21	203	1879	219	46	80	9	4	70	103
112267986	1	1	0	4	117	7	0	0	0	0	0	4
10142	647	826	175	2851	11367	2792	290	923	187	242	521	1177
1595	505	608	133	875	9277	1350	152	394	94	214	190	832
613126	2	5	1	8	525	15	3	10	3	0	7	6
401387	2	0	0	2	13	2	2	1	0	0	2	0
889	368	718	30	974	6121	983	113	439	46	45	223	581
