GeneID	GSM4051655	GSM4051656	GSM4051657	GSM4051658	GSM4051659	GSM4051660	GSM4051661	GSM4051662	GSM4051663	GSM4051664
101928597	2	0	0	0	0	0	0	0	0	0
7637	87	166	42	118	125	45	114	32	139	83
7699	46	80	14	35	62	37	80	26	69	40
101060200	29	147	44	19	11	27	9	5	23	10
7556	28	42	16	18	29	18	34	15	46	38
10795	131	115	48	117	128	106	133	56	130	105
647589	0	0	0	0	0	0	0	0	0	0
26080	0	0	0	0	0	0	2	0	0	0
105379278	0	3	0	0	0	0	0	0	1	0
100874164	0	0	0	0	0	0	0	0	0	0
284232	1	0	1	0	0	0	0	0	1	0
100652856	0	0	0	0	0	0	0	0	0	0
348021	0	0	0	0	0	0	0	0	0	0
107984132	0	0	0	0	0	0	0	0	0	0
7278	0	0	0	0	0	0	0	0	0	0
101928697	0	0	0	0	0	0	0	0	0	0
100101938	0	0	0	2	0	0	0	0	0	0
100287114	0	0	0	0	0	0	0	0	0	0
93492	667	32	23	45	121	33	78	8	119	25
100874136	0	0	0	0	3	0	0	0	0	0
54737	554	965	282	520	365	336	693	223	808	403
55269	669	1154	264	586	567	374	580	142	774	474
9205	209	477	107	148	191	153	130	21	419	212
7750	992	3143	811	821	1106	1116	1283	358	1622	1051
104355137	0	0	0	0	0	0	0	0	0	0
105370101	0	0	0	2	0	0	0	0	0	0
2700	6	14	0	3	1	4	15	0	13	0
107984553	0	0	0	0	0	0	0	0	0	0
2706	115	603	4	12	472	106	29	2	2	78
10804	0	8	0	0	44	0	0	0	0	0
105370102	0	0	0	0	0	0	0	0	0	0
51084	206	509	128	143	256	176	232	52	182	184
100616304	0	5	0	1	0	0	0	0	0	0
105370103	0	2	0	0	0	0	0	0	0	0
8100	145	518	67	130	140	149	139	12	209	142
53342	36	73	21	17	20	31	37	4	19	26
221143	94	66	35	86	86	50	113	5	220	106
64328	296	663	244	227	271	271	249	137	614	271
101930748	0	0	0	0	0	0	0	0	0	0
26524	497	1161	120	281	432	329	788	104	323	262
105370104	0	0	0	0	0	0	0	0	0	0
10284	95	437	45	75	473	85	91	53	128	116
221150	78	251	13	17	43	45	6	0	49	15
78988	112	131	54	113	235	59	77	114	114	113
103689843	0	0	0	0	0	0	0	0	0	0
105370105	7	3	0	1	2	3	1	0	1	0
101928764	11	21	0	2	4	0	0	0	4	4
650794	40	64	14	17	38	11	25	8	73	25
100652865	15	6	0	2	5	3	0	0	13	9
2871	1	2	16	12	5	4	10	8	27	6
253832	1310	3694	365	958	1730	830	1011	311	1531	836
221154	83	222	64	96	102	68	123	8	220	83
107984582	0	0	0	0	0	0	0	0	0	0
2254	16	10	0	3	2	0	0	0	5	3
100874182	0	0	0	0	0	0	0	0	0	0
105370108	71	25	5	1	5	8	0	23	16	10
100506622	0	0	0	2	1	1	0	8	0	4
107984599	25	6	35	0	7	41	0	39	7	16
100996930	0	1	0	0	0	0	19	0	5	3
105370109	0	0	0	0	0	0	0	0	0	0
646201	0	0	0	0	0	0	0	0	0	0
105370111	0	0	0	0	0	0	0	0	0	0
105370112	0	0	0	4	0	0	0	0	0	1
6445	12	35	0	0	5	3	13	0	5	0
107984585	0	0	0	0	0	0	0	0	0	1
26278	227	541	148	156	162	256	163	74	279	148
100506680	0	0	3	0	0	0	0	0	0	0
100506697	0	0	0	1	0	0	0	0	0	0
55504	76	278	81	124	130	230	154	30	33	296
105370114	16	13	2	8	5	10	15	0	0	11
105370113	0	15	0	10	24	0	13	15	3	5
4285	84	283	74	62	111	98	68	32	125	79
542767	2	5	0	5	4	4	5	0	2	11
387911	0	2	0	4	4	4	9	0	1	5
400110	0	0	0	0	0	0	0	7	0	0
105370115	0	0	0	0	0	0	0	0	0	0
221178	1489	3498	1916	1977	1220	3075	1561	1617	958	2795
100313842	0	5	1	0	0	3	0	0	0	0
100874231	11	28	0	8	2	2	0	0	6	4
338872	6	0	0	4	0	0	9	0	4	4
100861547	0	7	0	0	0	0	0	0	0	0
143	1118	3143	435	783	1445	805	801	154	1070	730
105370117	4	12	0	3	9	4	6	0	3	3
105370295	6	3	0	0	0	0	3	0	0	0
101927375	2	0	0	0	1	0	3	0	0	0
374491	1	0	0	3	1	0	0	3	4	0
107984610	0	0	0	0	0	0	0	0	0	0
479	0	3	11	0	2	3	0	28	0	1
105370118	0	0	0	0	0	0	0	0	0	0
56163	0	11	7	3	0	4	5	0	6	0
112268115	0	0	0	0	0	0	0	0	0	0
55835	6	147	32	40	36	15	49	1	46	38
107987187	0	0	0	0	0	0	0	0	0	0
646405	2	3	3	6	6	0	37	0	5	0
105370119	0	0	0	0	0	0	0	0	0	0
105370120	0	0	0	0	0	0	0	0	0	0
5042	6	3	2	8	15	4	7	1	9	1
219287	4	0	0	0	0	0	0	0	0	10
101928922	0	0	0	0	0	0	0	0	0	0
102723318	0	0	0	0	0	0	0	0	0	0
105370121	0	0	0	2	0	0	2	2	2	0
9107	131	179	65	80	125	106	96	48	117	103
9818	255	697	97	193	319	236	166	82	340	166
51761	36	57	3	39	58	27	61	0	12	49
105370122	0	0	0	0	0	2	0	0	0	0
387914	269	870	37	100	106	115	118	0	14	88
107984009	0	6	0	0	0	0	0	0	0	1
6049	134	286	50	112	241	96	55	30	142	146
1024	346	434	223	234	393	350	249	227	661	319
10810	43	102	27	38	14	42	51	42	35	46
107984597	4	5	0	0	0	0	1	4	2	1
2835	0	0	0	0	0	0	0	0	0	0
105370124	0	0	0	0	0	0	0	0	2	0
219333	65	544	51	73	124	97	84	40	111	95
100874070	6	37	5	0	1	5	7	0	7	0
100874071	0	0	0	1	0	0	0	0	0	0
105370125	7	39	11	8	2	6	3	6	38	7
102723332	0	4	0	0	1	0	7	0	14	0
6144	127	378	81	118	337	112	102	61	268	176
26771	0	0	0	0	3	0	10	7	1	1
619499	19	30	4	3	11	15	27	5	13	8
387496	33	47	3	33	21	33	66	4	96	32
105370126	0	0	12	1	0	2	0	18	0	0
2971	143	277	59	98	203	114	105	113	145	100
219402	89	255	40	61	118	62	87	54	134	57
222484	202	480	257	258	208	307	141	209	258	283
51082	201	548	240	241	393	237	202	291	226	319
105370128	0	0	0	0	0	0	0	0	0	1
105370129	0	0	0	0	0	0	0	0	0	0
219409	0	0	0	0	0	0	0	0	0	0
100861550	1	10	0	2	14	5	7	7	0	4
105370130	0	0	0	0	0	0	0	0	0	0
3651	41	67	49	59	15	101	40	97	0	102
100132234	21	35	40	29	4	44	22	22	0	66
1045	14	132	50	79	55	53	48	75	1	45
646625	2	0	0	0	0	0	0	0	1	0
105370132	2	0	2	0	0	0	0	0	1	0
2322	134	1	88	64	59	114	68	64	227	107
255967	1253	2338	921	1063	1152	1201	908	638	3056	1087
100288730	67	122	10	27	28	62	32	19	37	32
2321	205	410	108	159	386	154	215	134	208	150
105370135	0	1	0	0	0	0	0	0	0	0
51371	21	55	14	25	73	36	14	4	28	28
283537	85	220	17	91	42	78	90	58	98	90
23281	2	4	44	13	7	41	20	40	5	74
100874107	0	0	0	2	0	0	1	0	0	0
6541	571	1061	564	385	599	335	396	531	443	483
102723345	5	0	2	0	3	0	0	0	0	3
105370139	7	0	0	0	0	0	0	0	1	0
5412	151	567	105	173	140	197	127	100	159	145
100874059	0	0	0	0	0	0	0	0	0	0
100861573	0	0	0	0	0	0	0	0	0	0
440131	0	0	0	0	0	4	0	0	0	2
100874146	0	0	0	0	2	3	0	0	0	4
102157400	0	0	0	0	0	0	0	0	1	0
105370141	3	3	0	0	1	0	3	0	2	0
84056	562	1804	176	588	329	441	713	83	763	449
102723381	8	0	0	1	3	2	0	0	2	1
100188949	49	0	0	86	25	9	14	0	133	26
103724387	7	3	0	9	0	0	0	0	5	0
171222	0	0	0	0	0	0	0	0	0	2
107984577	34	5	4	2	8	9	31	9	24	6
3146	524	1089	200	357	947	374	331	160	722	386
10208	132	436	118	143	157	91	140	77	379	148
100189036	0	0	0	0	0	0	0	0	0	0
241	145	138	1	64	89	71	58	1	69	86
100874158	19	0	0	11	2	0	0	0	1	0
440132	0	2	0	1	0	0	0	0	0	0
100507064	0	0	0	1	0	0	0	0	0	0
84935	362	249	2	22	62	80	401	0	65	74
122046	0	7	0	1	8	0	13	0	2	7
105370145	0	0	0	0	1	0	0	0	0	0
102723392	0	0	0	0	0	0	0	0	0	0
10808	121	297	30	107	331	195	28	143	550	77
105370148	0	9	0	0	2	1	0	0	6	0
145173	144	229	89	152	161	143	173	73	276	171
105370150	0	0	0	0	0	0	0	0	0	0
122042	0	0	0	0	0	0	0	0	0	0
105370152	8	0	0	2	0	0	4	0	2	0
196549	3	24	2	13	7	7	3	0	7	14
100507099	16	36	28	21	17	10	35	6	13	33
10129	627	1386	330	436	310	317	661	261	428	543
646799	0	0	0	0	1	0	0	0	1	0
675	52	153	6	16	26	21	16	9	63	29
90634	137	79	31	75	35	42	41	3	134	56
10443	4190	4567	2032	3506	3278	2813	2873	1384	8446	3186
100462953	19	38	0	20	0	19	26	1	24	11
116828	5	23	8	14	19	11	43	0	31	13
107984584	2	0	0	0	2	0	0	0	2	1
23047	213	452	107	137	183	156	187	85	304	182
100874167	0	0	0	0	0	0	0	0	0	0
9365	15	15	16	26	14	14	41	0	66	35
90627	339	320	237	344	201	264	342	241	212	319
100874241	0	21	0	10	1	3	3	16	3	6
105370154	4	0	2	14	0	0	0	5	2	5
112268116	14	27	10	9	6	9	19	6	8	6
102723406	0	7	1	8	5	0	0	5	1	12
107984551	0	0	0	0	0	0	0	0	0	0
5983	22	51	4	20	27	22	32	4	34	27
105370156	0	0	0	0	0	0	0	0	0	0
107984589	0	0	0	0	0	0	6	0	0	0
105370158	0	0	0	0	0	0	0	0	0	1
100874179	0	0	0	0	0	0	0	0	0	0
105370159	0	0	0	0	0	0	0	0	0	0
107987189	0	0	0	0	0	0	0	0	0	0
26960	156	419	281	215	187	262	264	98	350	378
4081	0	0	0	3	0	0	0	0	2	6
105370161	0	0	0	0	0	0	0	0	0	0
100507114	0	0	0	0	0	0	0	0	0	0
9201	116	21	26	92	82	229	318	7	376	159
105370163	0	0	0	1	0	0	0	0	0	3
107984604	0	0	0	1	0	0	0	0	1	0
100526761	1	3	0	1	5	0	2	0	2	3
54937	0	3	0	0	0	0	0	0	0	2
728591	1	0	0	2	5	0	6	0	2	2
23111	163	340	35	101	194	61	328	11	185	112
100507135	16	26	0	13	10	13	20	0	6	6
8900	0	5	0	0	3	0	0	0	4	10
102723490	1	8	0	8	1	0	0	0	3	15
400120	0	0	0	2	0	0	0	0	0	17
5994	3	5	0	6	9	1	0	6	8	8
4093	124	106	25	87	43	44	98	30	132	74
29880	16	34	30	5	52	15	23	0	17	20
11340	17	48	3	17	23	3	24	3	37	16
55578	275	603	197	143	239	207	219	94	409	202
105370165	3	18	0	3	5	2	0	0	3	2
122011	0	0	0	1	0	0	0	0	0	2
105377814	0	0	0	0	0	0	0	0	0	0
103695431	0	0	0	0	0	0	0	0	0	0
400121	0	0	0	0	0	0	0	0	0	0
10631	502	1511	16	135	1770	491	385	10	40	674
7223	18	5	16	33	18	27	26	0	7	29
101929077	0	9	11	15	3	3	6	20	2	11
100874188	173	40	61	32	38	67	41	26	40	44
51569	190	444	83	91	279	78	95	33	120	105
101929121	0	0	0	0	0	0	0	0	0	0
105370167	0	0	0	0	0	0	0	0	0	0
100874147	0	0	0	0	0	0	0	0	0	0
341640	90	62	267	146	34	170	143	358	5	195
100874073	0	0	12	0	1	3	1	11	0	0
161003	0	0	0	1	1	0	0	0	0	0
80209	76	162	22	53	108	27	54	32	89	30
387921	149	192	30	102	122	41	124	50	108	98
105370169	0	0	0	0	0	0	0	0	0	0
105370168	0	15	0	4	5	5	8	0	17	3
107984579	3	7	0	1	0	0	2	0	3	0
107984580	6	4	0	2	3	2	0	0	4	2
10186	538	444	64	276	186	144	851	24	676	210
105370170	6	9	0	3	1	6	8	0	22	7
57511	108	313	134	62	103	76	118	69	103	114
100422940	0	0	0	0	1	0	0	0	0	0
105370171	0	0	0	1	0	0	0	0	0	0
107984569	0	0	0	0	0	0	0	0	0	0
100874127	0	0	0	0	0	0	0	2	0	0
400123	5	0	0	0	0	3	4	0	2	2
646982	51	75	0	24	31	18	50	23	52	27
2308	704	1180	292	343	333	468	545	145	607	364
100313896	0	0	0	0	0	0	0	0	0	0
10240	72	96	44	57	57	39	19	15	119	42
10166	144	207	232	127	82	191	93	152	93	154
100616668	153	238	149	184	125	309	207	142	642	241
693206	33	31	58	25	14	32	8	23	19	24
283507	60	115	47	109	106	51	23	11	265	82
1997	790	1532	455	660	915	586	502	245	1355	606
100189333	0	4	2	4	2	2	10	3	5	3
11193	43	86	8	44	30	26	19	17	50	30
100422878	0	0	0	0	0	0	0	0	0	0
89890	59	124	21	68	55	59	69	25	66	67
101929140	5	10	3	0	0	0	4	0	0	0
84078	92	129	27	60	42	75	37	35	86	67
9617	327	694	375	244	189	285	313	184	607	296
105370173	8	29	30	14	0	11	8	11	23	2
79612	187	615	473	140	112	154	232	261	283	176
100506759	0	0	2	0	0	0	0	0	1	1
28984	165	265	24	37	108	115	149	18	115	25
105370174	4	1	0	5	2	13	0	3	2	3
105370175	0	0	0	0	0	0	0	0	0	0
23078	925	1532	1035	1081	851	909	852	524	2032	1076
100847026	5	3	4	1	2	3	0	3	3	2
100507240	0	0	0	1	0	0	5	0	0	0
105370176	0	0	0	0	0	0	0	0	0	0
160851	376	905	59	283	424	188	285	65	264	238
11215	164	628	51	110	269	113	154	26	303	170
105370177	7	0	0	0	8	0	0	0	5	0
8600	35	24	0	20	21	8	2	0	34	4
144809	10	19	1	4	13	4	2	0	13	2
107984611	111	531	3	46	248	78	21	0	13	95
103689845	7	11	0	0	14	0	0	0	0	3
104355147	0	0	0	0	1	0	0	0	0	0
94240	2274	805	210	1592	3698	1239	659	83	3258	1636
105370178	10	2	0	1	9	7	0	10	8	5
105370179	0	0	0	0	0	0	0	0	0	0
29103	40	102	7	33	99	33	21	11	26	40
100874159	0	0	0	1	0	2	0	0	0	1
55068	231	350	55	161	128	108	184	12	155	198
100874130	0	0	0	0	0	0	0	0	0	0
105370181	0	6	0	0	0	0	0	5	0	0
160857	24	31	0	28	19	18	28	7	35	13
144811	28	39	9	24	18	22	18	4	31	21
107984576	5	3	0	1	5	0	0	0	7	1
105370182	0	0	0	0	0	0	7	0	0	0
121838	4	0	0	7	0	1	5	0	0	2
105370183	0	6	0	0	0	0	0	2	2	0
101929212	8	43	0	3	0	6	4	0	2	0
79024	0	16	0	2	0	0	4	0	0	0
100874377	0	0	0	0	0	0	0	0	0	0
107984601	0	4	0	0	0	0	0	0	0	0
102465876	0	0	0	0	3	0	0	0	0	0
107984552	0	0	0	0	0	0	0	0	0	0
105370297	0	7	12	6	2	0	0	0	5	2
387923	12	37	9	14	14	21	13	13	14	16
400128	0	12	0	0	0	9	0	0	1	5
8848	501	2284	171	411	806	499	685	122	522	463
641467	133	247	43	55	113	84	178	46	79	105
106144541	6	6	5	5	2	5	3	0	1	3
105370185	0	0	0	0	0	0	0	0	0	0
144817	0	0	0	0	0	0	0	0	0	0
105370187	0	0	0	0	0	0	0	0	0	0
107984619	0	0	0	0	0	0	0	0	0	0
100189030	0	0	0	0	0	5	0	0	0	0
26747	26	86	21	20	43	17	14	22	41	26
55425	187	744	122	162	252	182	322	144	288	232
105370188	0	9	0	0	2	0	2	0	0	0
107984596	0	0	0	0	0	0	0	0	0	0
101929259	0	0	0	0	0	0	0	0	0	0
2963	110	164	36	72	155	70	137	23	131	78
386618	0	1	0	1	1	0	0	0	3	0
105370190	0	0	0	0	7	0	0	0	0	5
7178	2123	10080	1560	1901	4981	1764	1737	1298	2530	2020
109616966	0	3	4	1	2	3	3	2	10	4
677814	20	14	3	3	2	10	9	4	14	5
100190939	170	387	38	138	108	83	153	18	208	62
253512	215	189	142	172	203	244	232	93	423	256
100874259	7	12	14	11	5	15	9	7	10	4
83548	471	1170	485	167	703	448	426	312	456	447
220081	0	0	0	0	0	0	0	0	0	0
103752581	0	0	0	0	0	0	13	0	0	0
220082	0	2	0	1	0	0	0	0	0	0
283514	8	0	0	0	3	13	0	0	0	1
105370191	0	0	0	0	0	0	0	0	0	0
23091	244	499	132	248	282	158	274	75	350	233
100509894	0	0	0	0	2	0	0	1	2	0
1361	0	0	0	0	0	0	0	0	0	1
3936	2492	1626	96	946	1506	663	1365	48	3402	824
105370192	0	0	0	3	1	0	8	0	3	0
107984578	0	0	0	1	2	0	0	0	10	3
220416	3	0	4	0	1	0	0	0	6	1
105370194	5	0	0	4	0	0	8	6	4	3
100861554	4	0	0	0	0	0	0	0	2	0
80183	247	142	10	48	81	72	65	13	546	59
101929344	0	0	0	0	0	5	0	0	0	5
112268117	0	0	0	0	0	0	7	0	0	4
23143	622	1004	188	481	932	414	349	107	1018	450
107984563	0	0	0	0	0	0	0	0	1	0
2098	30	79	8	32	84	18	63	2	68	45
3356	0	0	0	3	0	0	7	0	3	1
100874082	0	0	0	0	0	0	0	0	0	0
107984594	0	0	0	0	0	0	0	0	0	0
105370195	0	0	0	0	0	0	0	0	0	0
105370196	0	4	0	5	2	0	0	0	1	0
107984570	11	15	1	12	7	1	15	3	48	3
100861549	0	3	1	2	0	0	6	0	1	1
8803	57	163	33	48	90	68	52	24	112	89
55270	90	133	57	90	179	88	55	54	62	96
29079	128	405	122	78	119	126	94	26	191	99
100873965	75	172	40	43	74	51	49	9	87	49
105370198	43	24	6	39	18	19	7	5	122	24
9445	327	449	74	216	242	210	159	91	348	220
100862704	1	16	0	2	2	8	7	7	6	3
5925	81	183	22	58	103	76	91	4	114	78
112268118	18	7	7	3	6	7	2	1	9	0
10161	80	76	20	75	92	44	111	23	89	81
1102	176	155	41	113	109	117	153	11	102	112
105370201	0	0	0	0	0	0	0	0	0	0
100129597	0	5	0	0	3	0	0	0	0	1
105370202	0	1	0	0	0	0	1	0	0	0
57105	39	11	0	27	25	8	0	0	113	13
107984559	0	0	0	0	0	0	0	0	1	0
22862	1191	1359	1079	757	920	1017	793	671	1638	1084
2862	2	5	0	1	0	4	3	0	5	1
105370203	0	0	0	0	0	8	0	0	1	0
81602	46	102	26	29	41	13	51	16	100	45
81617	107	104	45	100	209	45	118	31	136	83
107303344	290	198	114	134	125	172	159	45	365	140
83852	263	201	104	147	111	159	152	40	356	135
51131	47	44	14	14	39	21	25	5	64	19
55213	192	76	70	143	146	107	162	32	155	122
105370204	0	0	0	0	0	0	0	0	0	0
115761	28	56	6	26	26	13	31	0	66	9
105370205	8	5	0	27	4	14	31	0	12	2
84650	2	20	4	7	10	7	9	0	9	13
3839	160	215	45	87	204	135	109	31	290	157
220429	0	4	0	0	0	0	0	0	0	0
57213	40	142	27	33	46	49	60	30	64	36
8847	203	337	86	151	117	176	185	19	300	141
100500908	0	4	0	0	1	2	0	0	3	0
10206	169	289	77	115	168	134	228	51	238	132
283518	37	17	8	16	7	6	25	6	26	18
406950	0	0	0	0	0	0	0	0	0	0
406948	0	0	0	0	0	0	1	0	0	0
10301	98	152	19	52	86	23	30	29	101	56
145165	3	33	0	4	6	9	2	0	6	1
103689915	7	37	0	5	16	0	0	0	3	0
107984568	7	7	0	0	32	4	0	0	4	5
220107	32	101	2	20	45	18	30	0	12	9
107984567	60	298	15	58	273	63	31	7	97	49
100874074	19	43	7	14	53	15	18	0	15	6
100874255	20	18	0	17	18	17	7	4	25	12
79621	956	917	435	643	723	602	677	213	2578	634
2974	2	15	1	4	43	0	4	1	0	0
647166	0	0	0	0	0	0	0	0	2	0
107984554	0	0	0	0	0	0	0	0	0	0
220108	60	41	6	34	13	11	25	12	35	18
647174	10	13	9	8	22	5	6	39	16	16
100847003	0	2	0	0	0	3	3	0	0	0
26512	634	864	375	500	578	637	517	515	821	470
100507398	10	20	5	10	6	10	0	10	19	5
100616423	0	0	0	0	0	0	0	0	0	0
115825	236	312	292	184	278	271	295	403	388	343
79758	68	165	138	61	62	51	83	104	77	60
107984561	0	8	15	1	1	11	0	10	6	6
283521	0	1	3	2	0	0	0	5	13	2
83446	0	4	0	0	0	0	0	0	0	0
540	257	1853	129	154	81	118	191	155	71	158
440138	110	239	57	99	180	57	94	65	134	97
9724	105	202	53	98	178	54	87	65	129	91
341676	7	63	2	13	21	7	10	22	10	22
101929657	0	4	0	7	1	0	1	0	1	1
4752	66	96	57	36	40	36	35	20	86	51
100887750	83	176	45	94	100	47	83	32	131	63
644623	3	4	0	0	0	0	0	0	3	1
103191607	0	0	0	0	0	0	0	0	0	0
105370207	0	0	0	0	0	0	0	0	1	0
55901	648	199	126	491	615	367	689	46	941	503
51028	548	568	107	369	491	302	305	115	708	351
26586	20	32	5	18	28	6	19	0	21	32
105370208	3	7	2	6	12	2	0	4	2	5
220115	3	0	3	1	0	0	0	0	1	1
144983	213	300	78	148	220	101	160	45	319	204
10910	189	568	143	272	276	169	234	104	269	286
11061	1	0	0	3	0	0	5	0	0	18
100313778	0	0	0	0	0	0	0	0	0	0
5100	6	0	0	21	1	0	4	0	1	121
10562	708	21652	65	916	169	3589	2748	39	10	4680
102723875	0	0	0	0	0	0	0	0	0	0
105370210	0	0	0	0	0	0	0	0	0	0
100861552	0	0	0	0	0	0	0	0	0	0
100507428	0	0	0	0	0	0	0	0	0	0
100302187	0	0	0	0	0	0	0	0	0	0
105370213	0	0	0	0	0	0	0	0	0	0
100846996	0	0	0	0	0	0	0	0	0	0
105370214	0	0	0	0	0	0	0	0	0	0
122183	0	0	0	0	0	0	0	0	0	0
729233	0	0	0	0	0	0	0	0	0	0
729240	0	0	0	0	0	0	0	0	0	0
729246	0	0	0	0	0	0	0	0	0	0
729250	0	0	0	0	0	0	0	0	0	0
105370216	0	0	0	0	0	0	0	0	0	0
105370217	0	0	0	0	0	0	0	0	0	0
27253	294	59	128	328	180	320	392	213	117	332
101926897	0	0	0	0	0	0	1	0	0	0
106144531	0	0	0	0	0	0	0	0	0	0
105370218	0	0	0	0	0	0	0	0	0	0
105370219	0	0	0	0	0	0	0	0	0	0
105370220	0	0	0	0	0	0	0	0	0	0
105370221	0	0	75	1	0	11	13	43	0	10
105370224	0	0	32	8	0	11	11	21	0	5
105370223	0	0	17	4	0	2	13	4	0	3
105370222	0	0	16	1	0	0	0	30	0	0
107984625	0	1	0	2	3	0	14	0	0	1
81624	16	82	17	13	43	24	23	17	15	24
100874195	0	3	0	1	3	7	0	0	2	0
100874196	0	0	0	0	0	0	0	0	0	0
105370227	3	1	0	0	0	0	0	0	0	0
100874169	0	2	2	0	1	0	0	0	0	4
105370228	0	0	0	0	0	0	0	0	0	0
81550	688	1563	928	662	669	704	925	587	1830	798
105370230	0	0	0	0	0	0	0	0	0	0
101926930	0	0	0	0	0	0	0	0	0	0
103456507	0	0	0	0	0	0	0	0	6	0
102723910	0	0	0	0	0	0	0	0	0	0
100422973	0	0	0	0	0	0	0	0	0	0
64881	0	5	0	8	0	10	0	0	7	29
101926951	0	0	0	0	0	0	0	0	0	0
105370231	0	0	0	0	0	0	0	0	0	0
100874143	0	0	0	0	0	0	0	0	0	0
103752583	0	0	0	0	0	0	0	0	0	0
106144607	0	0	0	0	0	0	0	0	0	0
100874180	0	0	0	0	0	0	0	0	0	0
105370232	0	0	0	0	0	0	0	0	0	0
100874176	0	0	0	0	0	0	0	0	0	0
105370233	0	0	0	0	0	0	0	0	0	0
105370234	0	0	0	0	0	0	0	0	0	0
104355293	0	0	0	0	0	0	0	0	0	0
105370237	0	0	0	0	0	0	0	0	0	0
105370236	0	0	0	0	0	0	0	0	0	0
100874157	0	0	0	0	0	0	0	0	0	0
105370235	0	0	0	0	0	0	0	0	0	0
283491	0	0	0	0	0	0	0	0	0	0
112267897	0	0	0	0	0	0	0	0	0	0
102723968	0	0	0	0	0	0	0	0	0	0
647264	0	0	0	0	0	0	0	0	0	0
105377815	0	0	0	0	0	0	0	0	0	0
144766	8	0	0	0	0	5	0	0	0	0
105370238	0	0	0	0	0	0	0	0	0	0
107987190	0	0	0	0	0	0	0	0	0	0
105370239	0	0	0	0	0	0	0	0	0	0
105370240	0	0	0	0	0	0	0	0	0	0
105370241	0	0	0	0	0	0	0	0	0	0
105370242	0	0	0	0	0	0	0	0	0	0
105370243	0	0	0	0	0	0	0	0	0	0
105370244	0	0	0	0	0	0	0	0	0	0
100616302	0	0	0	0	0	0	0	0	0	0
105370245	0	0	0	0	0	0	0	0	0	0
100616205	0	0	0	0	0	0	0	0	0	0
5101	62	87	89	101	7	21	178	38	127	94
105370247	0	0	0	3	0	0	0	2	0	0
100874064	0	0	0	0	0	0	0	0	1	0
100874086	0	0	0	0	0	0	0	0	0	0
100874087	0	0	0	0	0	0	0	0	0	0
105370246	0	0	0	0	0	0	0	0	0	0
100874145	0	0	0	0	0	0	0	0	0	0
105370248	0	0	0	0	0	0	0	0	0	0
105370249	0	0	0	0	0	0	0	0	0	0
105370250	0	0	0	0	0	0	0	0	0	0
107984622	0	0	0	0	0	0	0	0	0	0
105370251	0	0	0	0	0	0	0	0	0	0
101927072	0	0	0	0	0	0	0	0	0	0
338862	0	0	0	0	0	0	0	0	0	0
105370254	0	0	0	0	0	0	0	0	0	0
105370253	0	0	0	0	0	0	0	0	0	0
103689913	0	0	0	0	0	0	0	0	0	0
57626	0	0	2	5	0	1	2	0	0	102
6315	0	0	0	0	0	0	0	0	0	1
105370255	0	0	0	0	0	0	0	0	0	0
100885781	0	0	0	0	0	0	0	0	0	0
1602	11	17	69	43	10	71	49	19	46	114
440145	4	25	4	14	4	5	0	2	6	9
79866	36	63	0	5	21	7	7	25	21	10
22894	194	503	45	110	88	98	148	47	230	117
10464	149	401	126	124	225	154	155	83	287	114
688	132	1109	28	185	409	67	40	48	16	48
105377816	0	0	0	0	0	0	0	0	0	0
100874156	0	0	0	0	0	0	0	0	0	0
100874155	0	0	0	0	0	0	0	0	0	0
107984024	0	0	0	0	0	0	0	0	0	0
105370256	0	0	0	1	8	0	0	0	0	0
11278	264	158	15	152	106	73	161	2	444	109
100507612	0	0	0	1	3	0	6	0	60	0
105370259	65	0	2	19	35	11	31	0	392	1
100288208	1	0	0	2	0	0	0	0	26	0
100874151	2	0	0	2	2	0	0	0	3	0
107987191	0	0	0	0	0	0	0	0	0	0
338864	0	0	0	0	0	0	4	0	0	0
105370260	0	0	0	0	0	0	0	0	0	0
107984620	0	0	0	3	2	0	0	0	23	3
647288	0	0	0	0	0	0	0	0	3	1
106144536	0	0	0	0	0	0	0	0	0	0
9882	606	882	442	537	358	555	757	254	531	662
170622	9	51	0	8	49	8	2	0	17	10
7347	481	373	277	281	531	400	367	188	892	411
101927155	0	9	0	2	1	12	0	0	4	2
4008	822	4665	200	526	2098	365	434	79	368	471
729420	0	0	0	0	0	0	4	0	0	0
104326189	0	0	0	0	0	0	0	0	0	0
100861545	0	0	0	1	0	0	0	0	0	0
105370262	0	0	0	0	0	0	0	0	1	0
105370261	0	0	0	0	0	0	2	0	0	0
105370263	0	0	0	0	0	0	0	0	0	0
105370264	0	0	0	0	0	0	0	0	0	0
105370266	0	0	0	0	0	0	2	0	0	1
112268120	0	0	0	0	0	0	0	0	0	0
105370265	14	0	0	3	0	10	9	0	12	5
107984587	0	0	0	1	0	8	0	0	1	0
115207	1237	1066	201	789	239	826	1093	87	1212	663
690	0	0	0	0	0	0	0	0	0	0
105370269	0	0	0	0	0	0	0	0	0	0
730249	0	0	0	0	1	0	0	0	0	0
1203	67	146	49	51	78	73	74	38	88	66
26224	188	457	92	154	134	135	231	59	361	132
23077	2769	2369	962	1645	1703	1242	1777	541	5099	1502
100874212	71	54	23	40	58	43	49	13	162	53
107984564	38	22	9	15	18	14	35	5	56	21
105370271	0	0	0	0	0	0	0	0	0	0
8796	43	100	5	21	785	2	8	0	1	5
104355296	0	3	0	0	10	0	0	0	0	0
